"","tenure.0.5","tenure.18","tenure.6.17","InternetService.DSL","InternetService.Fiber.optic","InternetService.No","OnlineSecurity.No","OnlineSecurity.No.internet.service","OnlineSecurity.Yes","OnlineBackup.No","OnlineBackup.No.internet.service","OnlineBackup.Yes","DeviceProtection.No","DeviceProtection.No.internet.service","DeviceProtection.Yes","TechSupport.No","TechSupport.No.internet.service","TechSupport.Yes","StreamingTV.No","StreamingTV.No.internet.service","StreamingTV.Yes","StreamingMovies.No","StreamingMovies.No.internet.service","StreamingMovies.Yes","Contract.Month.to.month","Contract.One.year","Contract.Two.year","PaymentMethod.Bank.transfer.(automatic)","PaymentMethod.Credit.card.(automatic)","PaymentMethod.Electronic.check","PaymentMethod.Mailed.check","Partner","Dependents","PaperlessBilling","MonthlyCharges","TotalCharges","tenure.cont","target"
"1735",0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,-0.643458363416552,-0.75718503593242,-0.951614109282896,"Yes"
"1736",0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1.65132036444152,1.67752566008242,1.61358667573199,"No"
"1737",1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,-1.50420809624094,-1.9214781839915,-1.27735389150701,"Yes"
"1738",0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,-0.681676980897172,-0.910974836463479,-1.03304905483892,"No"
"1739",0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0.857037792452988,1.36296688713394,1.3692818390639,"No"
"1740",1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.170764356822734,-1.5472720945701,-1.27735389150701,"Yes"
"1741",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,-1.4742978738648,-0.415256663197574,0.310627546835538,"No"
"1742",0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.220614727449629,-0.085026435737996,-0.666591799836798,"No"
"1743",1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0.744043619032026,-1.16617466244273,-1.23663641872899,"Yes"
"1744",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,-1.32640844100501,0.114636260409629,1.40999931184192,"No"
"1745",0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1.31898456026222,0.960970278976212,0.351345019613552,"No"
"1746",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,-1.49423802211556,-0.141569686510091,0.962107111283762,"No"
"1747",0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1.71778752527738,1.66491424206984,1.61358667573199,"No"
"1748",1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0.664283026028994,-0.995288775353249,-1.19591894595098,"Yes"
"1749",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,-1.48592962701108,-0.152690834170207,0.880672165727734,"No"
"1750",0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1.52835611689517,1.30883763801457,0.799237220171706,"No"
"1751",0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.828789249097748,0.994350100133145,0.717802274615678,"No"
"1752",0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0.83709764420223,-0.105309225050344,-0.748026745392826,"Yes"
"1753",0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,-0.533787548037383,0.0325110848968732,-0.218699599278644,"No"
"1754",0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1.05810095398146,1.48184347153256,1.61358667573199,"No"
"1755",0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0.316992110661625,1.08247205549535,1.20641194795185,"No"
"1756",0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,-0.347679497696975,-0.496769446730912,-0.829461690948854,"No"
"1757",0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0.335270579891487,0.729327644337475,0.473497437947594,"No"
"1758",0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0.50476184002293,1.00760202136683,0.880672165727734,"No"
"1759",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,-1.48592962701108,0.0139120940433891,1.45071678461993,"No"
"1760",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,-1.50753145428273,-0.761669128831025,-0.503721908724742,"No"
"1761",0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,-0.327739349446217,0.527714590158391,0.717802274615678,"No"
"1762",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,-1.33970187317219,0.0799519685591777,1.04354205683979,"No"
"1763",0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0.827127570076852,0.698698228428608,0.107040182945468,"No"
"1764",1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,-0.643458363416552,-1.49541001927593,-1.23663641872899,"No"
"1765",0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0.363519123246728,1.07783572201866,1.24712942072986,"No"
"1766",0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1.52503275885338,1.43166451843146,1.04354205683979,"No"
"1767",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,-1.46931283680211,-0.566808162736801,-0.218699599278644,"No"
"1768",0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1.67458387073407,1.67428104733986,1.57286920295397,"No"
"1769",0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-0.206436780920773,0.794519420169422,1.24712942072986,"No"
"1770",0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0.946768459581399,1.45569271697378,1.57286920295397,"No"
"1771",0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1.6097783889191,1.08061724154455,0.351345019613552,"Yes"
"1772",0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0.855376113432092,-0.0915702013765483,-0.78874421817084,"Yes"
"1773",1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0.473189938625897,-1.27251207497785,-1.23663641872899,"Yes"
"1774",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,-1.50919313330363,-0.0381965830531544,1.45071678461993,"No"
"1775",1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,-0.532125869016487,-1.6663723238909,-1.27735389150701,"No"
"1776",0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1.47185903018469,1.52719486023897,1.32856436628589,"No"
"1777",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,-1.32142340394232,0.216414200564243,1.61358667573199,"No"
"1778",0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,-0.327739349446217,0.0756786574575577,-0.17798212650063,"No"
"1779",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,-1.32973179904681,0.24117833723285,1.61358667573199,"No"
"1780",1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0.876977940703747,-1.20436973620976,-1.23663641872899,"No"
"1781",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,-1.48260626896929,-0.794885434380389,-0.58515685428077,"Yes"
"1782",0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1.31566120222042,1.39956379850476,1.12497700239582,"No"
"1783",0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0.0428150722137027,0.147724160743427,-0.259417072056658,"No"
"1784",1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0.228923122554111,-1.53867421584867,-1.27735389150701,"Yes"
"1785",1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,-1.4759595528857,-1.51101016421175,-1.15520147317297,"Yes"
"1786",0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0.911873200142573,1.40879205325456,1.45071678461993,"No"
"1787",0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.647666235820029,0.728318272552259,0.22919260127951,"Yes"
"1788",0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1.34390974557566,1.06086105069538,0.392062492391566,"No"
"1789",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,-1.50088473819915,-0.132546636714992,1.00282458406178,"No"
"1790",0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,-1.1419620696855,0.132942931428417,0.880672165727734,"No"
"1791",0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.443279716249759,-0.257509235351565,-0.829461690948854,"Yes"
"1792",0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,-0.108397718687879,0.563460091196086,0.473497437947594,"No"
"1793",0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0.154147566613769,0.668230524857708,0.392062492391566,"No"
"1794",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,-1.32973179904681,0.201716558965364,1.61358667573199,"No"
"1795",0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0.873654582661953,1.39162003619181,1.57286920295397,"No"
"1796",0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.827127570076852,0.197869434684135,-0.544439381502756,"Yes"
"1797",0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0.295390283389971,0.143152667256981,-0.3815694903907,"No"
"1798",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,-1.50753145428273,-0.571754601963349,-0.0965471809446023,"No"
"1799",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.28154310744081,-0.252085713053113,0.107040182945468,"No"
"1800",0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1.12789147285912,-0.239122166489053,-0.910896636504882,"Yes"
"1801",1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,-0.694970413064344,-1.69925383741823,-1.27735389150701,"No"
"1802",0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.164117640739147,0.068176257283744,-0.422286963168714,"No"
"1803",0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,-0.871108389279373,-0.967852359849964,-1.03304905483892,"No"
"1804",0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,-0.387559794198491,0.259273453669911,0.147757655723482,"No"
"1805",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,-1.46598947876032,-0.440356623992448,0.0663227101674537,"No"
"1806",0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,-0.0103586564549852,1.0872223232883,1.61358667573199,"No"
"1807",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,-1.31810004590053,-0.269287832929922,0.147757655723482,"No"
"1808",1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.385120950518382,-1.51632386113939,-1.27735389150701,"Yes"
"1809",0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.478174975688586,0.159265123437315,-0.3815694903907,"Yes"
"1810",0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0.672591421133477,0.537060996309226,-0.0151122353885743,"Yes"
"1811",0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1.00991226237547,1.47252267965125,1.57286920295397,"No"
"1812",0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.484821691772172,0.230825376817909,-0.3815694903907,"No"
"1813",0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1.05976263300236,0.116951451962248,-0.625874327058784,"No"
"1814",1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0.356872407163142,-1.52028939633249,-1.27735389150701,"No"
"1815",0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,-1.49756138015735,-1.00741882991401,-0.829461690948854,"No"
"1816",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,-1.47097451582301,0.0742079535588866,1.61358667573199,"No"
"1817",1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,-1.51417817036632,-1.92525385654998,-1.27735389150701,"No"
"1818",0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1.11625971971284,1.49846511810683,1.61358667573199,"No"
"1819",0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0.318653789682522,1.02834905461322,1.12497700239582,"No"
"1820",0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,-0.445718559929869,0.72258774113093,1.16569447517383,"No"
"1821",0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,-0.63514996831207,-0.894851971458852,-1.07376652761694,"No"
"1822",0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0.682561495258856,0.543389079247894,-0.0151122353885743,"Yes"
"1823",0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0.724103470781268,0.555354359947296,-0.0558297081665883,"Yes"
"1824",0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.302036999473557,0.0339641924255082,-0.544439381502756,"Yes"
"1825",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,-1.4776212319066,0.0215587873313582,1.61358667573199,"No"
"1826",0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,-0.351002855738768,0.188156184751691,-0.0151122353885743,"No"
"1827",0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0.860361150494782,1.32698771698722,1.32856436628589,"No"
"1828",0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,-0.460673671117937,0.429610863018968,0.514214910725608,"No"
"1829",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-1.31976172492143,-0.255685896512803,0.392062492391566,"No"
"1830",0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.335270579891487,-0.578032924854363,-0.99233158206091,"No"
"1831",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,-1.47097451582301,-0.457812195121697,-0.0151122353885743,"No"
"1832",0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,-0.0402688788311224,0.0111611452547732,-0.422286963168714,"No"
"1833",0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,-0.661736832646414,0.513817512074667,1.00282458406178,"Yes"
"1834",1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.558712733350831,-1.67157045570212,-1.27735389150701,"No"
"1835",1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.653428437541931,-1.69062041066025,-1.27735389150701,"Yes"
"1836",1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,-0.656751795583724,-1.69130461056185,-1.27735389150701,"No"
"1837",0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1.03816080573071,0.349616437077012,-0.340852017612686,"Yes"
"1838",1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,-1.48592962701108,-1.91466189565926,-1.27735389150701,"Yes"
"1839",0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0.840421002244023,1.13223243032957,0.880672165727734,"No"
"1840",1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,-1.31145332981695,-1.35628098203597,-1.15520147317297,"No"
"1841",0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1.45856559801752,1.49985145699002,1.32856436628589,"Yes"
"1842",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,-1.34468691023488,-0.0559255667140549,0.962107111283762,"No"
"1843",0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0.37182751835121,0.730960808147952,0.514214910725608,"No"
"1844",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,-1.49756138015735,0.0293864217845185,1.57286920295397,"No"
"1845",0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0.0544468253599785,0.911687253351707,1.0842595296178,"No"
"1846",0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,-0.964162414449577,0.486074934060054,1.49143425739794,"No"
"1847",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-1.52747160253349,-0.969273173373357,-0.544439381502756,"No"
"1848",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,-1.50753145428273,-0.165174347257552,0.921389638505748,"No"
"1849",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-1.51085481232453,-0.406571089383231,0.22919260127951,"No"
"1850",0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,-0.638473326353863,-0.778799542105888,-0.910896636504882,"Yes"
"1851",0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0.0893420847988049,0.72475761510067,0.595649856281636,"No"
"1852",1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,-0.985764241721231,-1.55300874191673,-1.23663641872899,"Yes"
"1853",1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.616871499082208,-1.68316634847894,-1.27735389150701,"Yes"
"1854",1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.651766758521035,-1.6902787259952,-1.27735389150701,"Yes"
"1855",1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,-0.713248882294205,-1.70310951324329,-1.27735389150701,"Yes"
"1856",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,-1.48426794799018,-0.265019797560905,0.554932383503622,"No"
"1857",0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,-0.252963793505875,0.398799681385314,0.22919260127951,"Yes"
"1858",0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,-0.194805027774497,0.88653961193111,1.32856436628589,"No"
"1859",0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0.280435172201903,0.0426915297842224,-0.544439381502756,"Yes"
"1860",0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0.684223174279752,1.00221807885199,0.799237220171706,"Yes"
"1861",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,-1.50586977526184,0.00935002647669065,1.57286920295397,"No"
"1862",1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-0.625179894186691,-1.68484897785698,-1.27735389150701,"Yes"
"1863",0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,-0.473967103285109,0.511556155805047,0.799237220171706,"No"
"1864",0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-1.31810004590053,-1.19793711444117,-1.07376652761694,"No"
"1865",0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,-0.134984583022223,0.121396726348394,-0.259417072056658,"No"
"1866",0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1.1378615469845,1.0924727369621,0.63636732905965,"No"
